sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
124,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:00",,,,,"Größe:
Innen: 10,5x9
Außen: 40x25",,,,0,/s/m/smediz_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Small - Medizinbuddha",,,"Product Info Column",,49.9000,0,"Small - Medizinbuddha",/s/m/smediz_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",small-medizinbuddha,small-medizinbuddha.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Medizinbuddha,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/small Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:00",,,,,"Größe: Innen: 10,5x9 Außen: 40x25",,,,0,/2/0/2007_milarepasmtsagill_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Small - Milerepa",,,"Product Info Column",,49.9000,0,"Small - Milerepa",/2/0/2007_milarepasmtsagill_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",small-milerepa,small-milerepa.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Milarepa,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/small Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:00",,,,,"Größe: Innen: 10,5x9 Außen: 40x25",,,,0,/2/0/2007_ganeshasmtsagill_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Small - Ganesha",,,"Product Info Column",,49.9000,0,"Small - Ganesha",/2/0/2007_ganeshasmtsagill_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",small-ganesha,small-ganesha.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Ganesha,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/small Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:00",,,,,"Größe: Innen: 13x18 Außen: 40x62",,,,0,/2/0/2007gtarablack_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Big Schwarzgrund-Thangka Grüne Tara",,,"Product Info Column",,149.0000,0,"Big Schwarzgrund-Thangka Grüne Tara",/2/0/2007gtarablack_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",big-schwarzgrund-thangka-grune-tara,big-schwarzgrund-thangka-grune-tara.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Grüne Tara (Syamatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Big Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 20x15 Außen: 65x35",,,,0,/b/m/bmedi_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Big tsagill Medizinbuddha",,,"Product Info Column",,99.0000,0,"Big tsagill Medizinbuddha",/b/m/bmedi_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",big-tsagill-medizinbuddha,big-tsagill-medizinbuddha.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Medizinbuddha,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Big Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 20x15 Außen: 65x35",,,,0,/b/g/bgtara_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Big tsagill Grüne Tara",,,"Product Info Column",,99.0000,0,"Big tsagill Grüne Tara",/b/g/bgtara_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",big-tsagill-grune-tara,big-tsagill-grune-tara.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Grüne Tara (Syamatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Big Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 20x15 Außen: 65x35",,,,0,/b/w/bwtara_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Big tsagill Weiße Tara",,,"Product Info Column",,99.0000,0,"Big tsagill Weiße Tara",/b/w/bwtara_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",big-tsagill-weisse-tara,big-tsagill-weisse-tara.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Weiße Tara (Sitatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Big Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 20x15 Außen: 65x35",,,,0,/b/_/b_shakya_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Big tsagill Shakyamuni",,,"Product Info Column",,99.0000,0,"Big tsagill Shakyamuni",/b/_/b_shakya_7.jpg,,,,,1,5,,,"2015-04-07 14:51:45",big-tsagill-shakyamuni,big-tsagill-shakyamuni.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Big Tsagil",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 51,5x37,5 Außen: 109x60",,,,0,/c/i/cintamani599_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Medizin Buddha",,,"Product Info Column",,199.0000,0,"Medizin Buddha",/c/i/cintamani599_7.jpg,,,,,1,5,/c/i/cintamani581_7.jpg,,"2015-04-07 14:51:46",medizin-buddha,medizin-buddha.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Medizinbuddha,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 100 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 51,5x37,5 Außen: 109x60",,,,0,/c/i/cintamani576_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen",Manjusri,,,"Product Info Column",,199.0000,0,Manjusri,/c/i/cintamani576_7.jpg,,,,,1,5,/c/i/cintamani574_7.jpg,,"2015-04-07 14:51:46",manjusri,manjusri.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Manjusri",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 100 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Die Buddhastatue des Bodhisattvas Sahasrabuhja-Lokesvara ( Eintausenarmiger Lokeshvara 15 cm hoch) ist aus Kupfer, selten ist eine tausendarmige Statue in dieser Größe.<br>
Wie bei Ekadasa-mahakarunika-Lokesvara bereits 
beschrieben wurden nun noch 1000 Arme mit ihren 
1000 Augen hinzugefügt damit kein Wesen seinem 
Mitleid entgeht.",,,,0,no_selection,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Avalokitesvara mit 1000 Armen",,,"Product Info Column",,199.0000,0,"Avalokitesvara mit 100 Armen",no_selection,,,,,2,5,no_selection,,"2015-04-10 12:37:37",avalokitesvara-mit-100-armen,avalokitesvara-mit-100-armen.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara/ Sahasrabuja-Lokesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Naropa  ( Naro) Dakini 20 cm groß

Die Naro Dakini ist eine himmlische weibliche Buddhagestalt, die mit dem Paramasukha -Chakrasamvara-Tantra verbunden ist und sich in einer Erscheinngsvision dem indischen Mahasiddha Naropa offenbarte.

Ein weiterer Name ist SARAVABUDDHADAKINI, Dakini -Quintessenz aller Buddhas.

Dakinis sind Himmelswesen die übernatürliche Weisheit und kräfte besitzen.



Auch diese Statue wurde nach dem Katalog ""Weisheit und Liebe "" nachgebildet wie auch die 70 cm Große Vajrapani Statue. Die Vorlage ist aus dem frühen 18 Jahrhundert und ist in einem Tibeto-chinesischen Stiel hergestellt worden. Das Orginal gehört der Sammlung von Fürst Uchtomskij.

Die Statue ist aus Kupfer  und echt Feuervergoldet und hat ein Kaltgold bemaltes Gesicht.
Naro Dakini
Dakinis sind Himmelsgängerinnen ( tib.mkha´´gro ma, ein Engel, Hexe oder eine Fee, die im Luftraum wandelt), in einigen Fällen weibliche Himelswesen und irdische Frauen, die übernatürliche Weisheit und Kräfte besitzen. Sie haben viele großeindische und tibetische Yogis in esoterische Vajrayana-Rituale eingeweiht. Die Naro Dakini ist eine himmlische weibliche Buddha –Gestalt, die mit dem Paramasukha-Chakrasamvara Tantra verbunden ist und sich in einer Einweihungsvision dem indischen Mahasidda  Naropa (956-1040) offenbarte. Ein anderer Name lautet Sarvabuddhadakini,  Dakini-Quintessenz aller Buddhas. Die Naro Dakini  hält ein Vajra-Hackmesser in der Rechten und eine Schädelschale in der Linken. In der Beuge ihres linken Ellbogens (auf der Fotografie falsch montiert) trägt sie einen khatvanga-Stab,  der auf ihrer Schulter ruht. Sie trägt eine Kette und eine Krone aus Menschenschädeln  und zerstampft ihre eigenen Emanationen,  die weltlichen Gottheiten Bhairava und Kalaratri, die auf dem Throhn unter ihren Füßen ausgestreckt liegen. Die Skulptur ist nicht mit Details überlagert, die wenigen Verzierungen sind schlicht. Der Körper der Dakini ist fast nackt, so daß man sich auf die Ausdrucksstärke ihrer Bewegung konzentrieren kann. Eines der bemerkenswerten Merkmale dieses Bildnisses ist das tiefe Verständnis des Künstlers für die Proportionen  des menschlichen Körpers. Dem Künstler ist es gelungen, allein die reinen Formen und Inhalte zu benutzen, um eine vollkommene Verkörperung der weiblichen Energie von Weisheit und Ausgewogenheit, die eine bedeutende Rolle im Vajrayana  (Apokalyptischen Fahrzeug) des Buddhismus spielt, zu schaffen. Published in ""Wisdom and compassion – The sacred art of Tibet from Veröffentlicht im Katalog zur Ausstellung ""Weisheit und Liebe - 1.000 Jahre Kunst des tibetischen Buddhismus von Marylin M. Rhie and Robert A. F. Thurman"", Seite 299 von G.Leonow",,,,0,/c/i/cintamani101_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Naropa Dakini ist eine Kopie aus der Ausst. Weisheit und Liebe",,,"Product Info Column",,999.0000,0,"Naropa Dakini ist eine Kopie aus der Ausst. Weisheit und Liebe",/c/i/cintamani101_7.jpg,,,,,2,5,/c/i/cintamani102_7.jpg,,"2015-04-07 14:51:46",naropa-dakini-ist-eine-kopie-aus-der-ausst-weisheit-und-liebe,naropa-dakini-ist-eine-kopie-aus-der-ausst-weisheit-und-liebe.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Dakini Nada- Khechari,",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Sonderanfertigungen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 23x23 Außen: 76x47",,,,0,/c/i/cintamani518_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Grüne Tara Mandala",,,"Product Info Column",,299.0000,0,"Grüne Tara Mandala",/c/i/cintamani518_7.jpg,,,,,1,5,/c/i/cintamani520_7.jpg,,"2015-04-07 14:51:46",grune-tara-mandala,grune-tara-mandala.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"w. Bodhisattvas und Dakinis/Grüne Tara (Syamatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 250 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 23x23 Außen: 76x47",,,,0,/2/0/2007_medi_th_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Medizin Buddha Mandala",,,"Product Info Column",,299.0000,0,"Medizin Buddha Mandala",/2/0/2007_medi_th_7.jpg,,,,,1,5,,,"2015-04-07 14:51:46",medizin-buddha-mandala,medizin-buddha-mandala.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Buddhas/Medizinbuddha,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 250 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 23x23 Außen: 76x47",,,,0,/c/i/cintamani515_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Shakyamuni Mandala",,,"Product Info Column",,299.0000,0,"Shakyamuni Mandala",/c/i/cintamani515_7.jpg,,,,,1,5,,,"2015-04-07 14:51:46",shakyamuni-mandala,shakyamuni-mandala.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 250 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Avalokitesvara 
als Ekadasa-mahakarunika -Lokesvara<br>

Die Achtarmige und Elfgesichtige Darstellung ist
ein Ausdruck des Allumfassenden Mitleids.
Er hält ein Rosenkranz, ein Rad der Lehre, eine 
Hand in der Wunschgewährungsgeste, einen Lotos
ein Bogen und Pfeil, ein Wasserkännchen und mit 
den beiden mittleren Händen das Cintamini- Juwel.",,,,0,/5/_/5.1.10.1._avalokitesvara_als_ekadasa_mahakarunika_lokesvara_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Ekadasa-Mahakarunika-Lokesvara Statue 60cm",,,"Product Info Column",,299.0000,0,"Ekadasa-Mahakarunika-Lokesvara Statue 60cm",/5/_/5.1.10.1._avalokitesvara_als_ekadasa_mahakarunika_lokesvara_7.jpg,,,,,2,5,no_selection,,"2015-04-07 14:51:46",ekadasa-mahakarunika-lokesvara-statue-60cm,ekadasa-mahakarunika-lokesvara-statue-60cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara/Ekadasa Mahakarunika Lokesva",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:01",,,,,"Größe: Innen: 63x44 Außen: 125x69",,,,0,/c/i/cintamani569_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Grüne Tara,21 Taras",,,"Product Info Column",,799.0000,0,"Grüne Tara,21 Taras",/c/i/cintamani569_7.jpg,,,,,1,5,/c/i/cintamani569_7.jpg,,"2015-04-07 14:51:46",grune-tara-21-taras,grune-tara-21-taras.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani569_7.jpg,,1,0
,,,,"w. Bodhisattvas und Dakinis/Grüne Tara (Syamatara)",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 250 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:02",,,,,"Größe : Innen:52x37 Außen:115x62",,,,0,/c/i/cintamani557_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Das Leben von Shakyamuni",,,"Product Info Column",,799.0000,0,"Das Leben von Shakyamuni",/c/i/cintamani557_7.jpg,,,,,1,5,/c/i/cintamani557_7.jpg,,"2015-04-07 14:51:47",das-leben-von-shakyamuni,das-leben-von-shakyamuni.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani557_7.jpg,,1,0
,,,,"Buddhas/ Shakyamuni",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Thangkas/Thangkas ab 250 Euro",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:02",,,,,"Auf der Rückseite des Herrn der sechs Silben ist das Mantra eingraviert.",,,,0,/0/8/08.20_cu__sadaksari_lokesvara_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Dschenresi Kupferstatue 20cm",,,"Product Info Column",,199.0000,0,"Dschenresi Kupferstatue 20cm",/0/8/08.20_cu__sadaksari_lokesvara_7.jpg,,,,,1,5,,,"2015-04-07 14:51:47",dschenresi-kupferstatue-20cm,dschenresi-kupferstatue-20cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara/Sadaksari- Lokesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:02",,,,,"Auf der Rückseite ist das Mantra OM MANI PADME HUM eingraviert.",,,,0,/0/8/08.20_cum_sadaksari_lokesvara_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Dschenresi Kupferstatue mit Mantra 20cm",,,"Product Info Column",,249.0000,0,"Dschenresi Kupferstatue mit Mantra 20cm",/0/8/08.20_cum_sadaksari_lokesvara_7.jpg,,,,,1,5,,,"2015-04-07 14:51:47",dschenresi-kupferstatue-mit-mantra-20cm,dschenresi-kupferstatue-mit-mantra-20cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"m Bodhisattvas/Avalokitesvara/Sadaksari- Lokesvara",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
